證券代碼	簡稱	年月日	收盤價(元)
1210   	大成         	20161128	   25.62
1101   	台泥         	20161129	   30.87
1102   	亞泥         	20161129	   25.42
1103   	嘉泥         	20161129	    8.08
1104   	環泥         	20161129	   21.06
1108   	幸福         	20161129	    8.66
1109   	信大         	20161129	   10.02
1110   	東泥         	20161129	   14.89
1201   	味全         	20161129	   17.95
1203   	味王         	20161129	   20.46
1210   	大成         	20161129	   25.45
1101   	台泥         	20161130	   31.08
1102   	亞泥         	20161130	   26.41
1103   	嘉泥         	20161130	    8.44
1104   	環泥         	20161130	   21.63
1108   	幸福         	20161130	    8.69
1109   	信大         	20161130	   10.06
1110   	東泥         	20161130	   14.89
1201   	味全         	20161130	   18.05
1203   	味王         	20161130	   20.51
1210   	大成         	20161130	   24.98
1101   	台泥         	20161201	   31.29
1102   	亞泥         	20161201	   26.32
1103   	嘉泥         	20161201	    8.60
1104   	環泥         	20161201	   21.63
1108   	幸福         	20161201	    8.76
1109   	信大         	20161201	   10.07
1110   	東泥         	20161201	   14.84
1201   	味全         	20161201	   18.15
1203   	味王         	20161201	   20.51
1210   	大成         	20161201	   24.81
1101   	台泥         	20161202	   31.29
1102   	亞泥         	20161202	   26.22
1103   	嘉泥         	20161202	    8.56
1104   	環泥         	20161202	   21.54
1108   	幸福         	20161202	    8.72
1109   	信大         	20161202	   10.08
1110   	東泥         	20161202	   14.84
1201   	味全         	20161202	   18.20
1203   	味王         	20161202	   20.46
1210   	大成         	20161202	   24.47
1101   	台泥         	20161205	   30.95
1102   	亞泥         	20161205	   25.75
1103   	嘉泥         	20161205	    8.43
1104   	環泥         	20161205	   21.54
1108   	幸福         	20161205	    8.68
1109   	信大         	20161205	   10.04
1110   	東泥         	20161205	   14.89
1201   	味全         	20161205	   18.15
1203   	味王         	20161205	   20.87
1210   	大成         	20161205	   24.22
1101   	台泥         	20161206	   31.16
1102   	亞泥         	20161206	   26.03
1103   	嘉泥         	20161206	    8.39
1104   	環泥         	20161206	   21.37
1108   	幸福         	20161206	    8.69
1109   	信大         	20161206	   10.08
1110   	東泥         	20161206	   14.84
1201   	味全         	20161206	   18.15
1203   	味王         	20161206	   20.83
1210   	大成         	20161206	   24.47
1101   	台泥         	20161207	   31.25
1102   	亞泥         	20161207	   26.03
1103   	嘉泥         	20161207	    8.33
1104   	環泥         	20161207	   21.50
1108   	幸福         	20161207	    8.67
1109   	信大         	20161207	   10.06
1110   	東泥         	20161207	   14.80
1201   	味全         	20161207	   18.15
1203   	味王         	20161207	   20.96
1210   	大成         	20161207	   24.64
1101   	台泥         	20161208	   32.05
1102   	亞泥         	20161208	   26.41
1103   	嘉泥         	20161208	    8.38
1104   	環泥         	20161208	   21.50
1108   	幸福         	20161208	    8.72
1109   	信大         	20161208	   10.08
1110   	東泥         	20161208	   14.94
1201   	味全         	20161208	   18.15
1203   	味王         	20161208	   20.96
1210   	大成         	20161208	   24.60
1101   	台泥         	20161209	   32.00
1102   	亞泥         	20161209	   26.41
1103   	嘉泥         	20161209	    8.35
1104   	環泥         	20161209	   21.33
1108   	幸福         	20161209	    8.70
1109   	信大         	20161209	   10.10
1110   	東泥         	20161209	   15.14
1201   	味全         	20161209	   18.10
1203   	味王         	20161209	   20.96
1210   	大成         	20161209	   24.35
1101   	台泥         	20161212	   31.96
1102   	亞泥         	20161212	   26.46
1103   	嘉泥         	20161212	    8.36
1104   	環泥         	20161212	   21.41
1108   	幸福         	20161212	    8.64
1109   	信大         	20161212	   10.06
1110   	東泥         	20161212	   15.19
1201   	味全         	20161212	   18.20
1203   	味王         	20161212	   20.96
1210   	大成         	20161212	   24.64
1101   	台泥         	20161213	   31.92
1102   	亞泥         	20161213	   26.18
1103   	嘉泥         	20161213	    8.40
1104   	環泥         	20161213	   21.59
1108   	幸福         	20161213	    8.65
1109   	信大         	20161213	   10.07
1110   	東泥         	20161213	   15.19
1201   	味全         	20161213	   18.15
1203   	味王         	20161213	   20.87
1210   	大成         	20161213	   24.56
1101   	台泥         	20161214	   31.79
1102   	亞泥         	20161214	   26.32
1103   	嘉泥         	20161214	    8.40
1104   	環泥         	20161214	   21.76
1108   	幸福         	20161214	    8.66
1109   	信大         	20161214	   10.11
1110   	東泥         	20161214	   15.19
1201   	味全         	20161214	   18.00
1203   	味王         	20161214	   20.83
1210   	大成         	20161214	   24.43
1101   	台泥         	20161215	   31.25
1102   	亞泥         	20161215	   26.41
1103   	嘉泥         	20161215	    8.38
1104   	環泥         	20161215	   21.76
1108   	幸福         	20161215	    8.64
1109   	信大         	20161215	   10.11
1110   	東泥         	20161215	   15.29
1201   	味全         	20161215	   17.90
1203   	味王         	20161215	   20.92
1210   	大成         	20161215	   24.35
1101   	台泥         	20161216	   30.91
1102   	亞泥         	20161216	   25.94
1103   	嘉泥         	20161216	    8.29
1104   	環泥         	20161216	   21.67
1108   	幸福         	20161216	    8.59
1109   	信大         	20161216	   10.09
1110   	東泥         	20161216	   15.34
1201   	味全         	20161216	   17.85
1203   	味王         	20161216	   20.83
1210   	大成         	20161216	   24.18
1101   	台泥         	20161219	   30.36
1102   	亞泥         	20161219	   25.47
1103   	嘉泥         	20161219	    8.25
1104   	環泥         	20161219	   21.50
1108   	幸福         	20161219	    8.55
1109   	信大         	20161219	   10.11
1110   	東泥         	20161219	   15.29
1201   	味全         	20161219	   17.70
1203   	味王         	20161219	   20.96
1210   	大成         	20161219	   24.18
1101   	台泥         	20161220	   30.57
1102   	亞泥         	20161220	   25.56
1103   	嘉泥         	20161220	    8.23
1104   	環泥         	20161220	   21.76
1108   	幸福         	20161220	    8.57
1109   	信大         	20161220	   10.16
1110   	東泥         	20161220	   15.34
1201   	味全         	20161220	   17.65
1203   	味王         	20161220	   20.92
1210   	大成         	20161220	   24.26
1101   	台泥         	20161221	   30.28
1102   	亞泥         	20161221	   25.23
1103   	嘉泥         	20161221	    8.28
1104   	環泥         	20161221	   21.59
1108   	幸福         	20161221	    8.53
1109   	信大         	20161221	   10.16
1110   	東泥         	20161221	   15.34
1201   	味全         	20161221	   17.65
1203   	味王         	20161221	   20.83
1210   	大成         	20161221	   24.01
1101   	台泥         	20161222	   29.52
1102   	亞泥         	20161222	   24.86
1103   	嘉泥         	20161222	    8.26
1104   	環泥         	20161222	   21.41
1108   	幸福         	20161222	    8.51
1109   	信大         	20161222	   10.16
1110   	東泥         	20161222	   15.29
1201   	味全         	20161222	   17.25
1203   	味王         	20161222	   20.83
1210   	大成         	20161222	   23.71
1101   	台泥         	20161223	   28.97
1102   	亞泥         	20161223	   24.67
1103   	嘉泥         	20161223	    8.28
1104   	環泥         	20161223	   21.37
1108   	幸福         	20161223	    8.51
1109   	信大         	20161223	   10.16
1110   	東泥         	20161223	   15.29
1201   	味全         	20161223	   17.20
1203   	味王         	20161223	   20.78
1210   	大成         	20161223	   23.71
1101   	台泥         	20161226	   28.88
1102   	亞泥         	20161226	   24.72
1103   	嘉泥         	20161226	    8.31
1104   	環泥         	20161226	   21.46
1108   	幸福         	20161226	    8.50
1109   	信大         	20161226	   10.16
1110   	東泥         	20161226	   15.34
1201   	味全         	20161226	   17.40
1203   	味王         	20161226	   20.78
1210   	大成         	20161226	   23.75
1101   	台泥         	20161227	   28.76
1102   	亞泥         	20161227	   24.76
1103   	嘉泥         	20161227	    8.27
1104   	環泥         	20161227	   21.41
1108   	幸福         	20161227	    8.50
1109   	信大         	20161227	   10.09
1110   	東泥         	20161227	   15.29
1201   	味全         	20161227	   17.20
1203   	味王         	20161227	   20.78
1210   	大成         	20161227	   23.84
1101   	台泥         	20161228	   29.09
1102   	亞泥         	20161228	   24.91
1103   	嘉泥         	20161228	    8.29
1104   	環泥         	20161228	   21.41
1108   	幸福         	20161228	    8.52
1109   	信大         	20161228	   10.11
1110   	東泥         	20161228	   15.44
1201   	味全         	20161228	   17.30
1203   	味王         	20161228	   21.10
1210   	大成         	20161228	   23.96
1101   	台泥         	20161229	   28.84
1102   	亞泥         	20161229	   24.67
1103   	嘉泥         	20161229	    8.29
1104   	環泥         	20161229	   21.41
1108   	幸福         	20161229	    8.55
1109   	信大         	20161229	   10.10
1110   	東泥         	20161229	   15.58
1201   	味全         	20161229	   17.35
1203   	味王         	20161229	   21.01
1210   	大成         	20161229	   24.26
1101   	台泥         	20161230	   29.64
1102   	亞泥         	20161230	   24.81
1103   	嘉泥         	20161230	    8.29
1104   	環泥         	20161230	   21.54
1108   	幸福         	20161230	    8.55
1109   	信大         	20161230	   10.11
1110   	東泥         	20161230	   15.78
1201   	味全         	20161230	   17.50
1203   	味王         	20161230	   21.01
1210   	大成         	20161230	   24.68
1101   	台泥         	20170103	   29.64
1102   	亞泥         	20170103	   24.95
1103   	嘉泥         	20170103	    8.27
1104   	環泥         	20170103	   21.50
1108   	幸福         	20170103	    8.57
1109   	信大         	20170103	   10.11
1110   	東泥         	20170103	   15.54
1201   	味全         	20170103	   17.65
1203   	味王         	20170103	   20.83
1210   	大成         	20170103	   24.73
1101   	台泥         	20170104	   29.73
1102   	亞泥         	20170104	   24.81
1103   	嘉泥         	20170104	    8.23
1104   	環泥         	20170104	   21.50
1108   	幸福         	20170104	    8.56
1109   	信大         	20170104	   10.11
1110   	東泥         	20170104	   15.44
1201   	味全         	20170104	   17.45
1203   	味王         	20170104	   20.92
1210   	大成         	20170104	   24.68
1101   	台泥         	20170105	   29.73
1102   	亞泥         	20170105	   24.95
1103   	嘉泥         	20170105	    8.24
1104   	環泥         	20170105	   21.54
1108   	幸福         	20170105	    8.61
1109   	信大         	20170105	   10.09
1110   	東泥         	20170105	   15.44
1201   	味全         	20170105	   17.50
1203   	味王         	20170105	   20.92
1210   	大成         	20170105	   24.60
1101   	台泥         	20170106	   29.73
1102   	亞泥         	20170106	   24.95
1103   	嘉泥         	20170106	    8.21
1104   	環泥         	20170106	   21.41
1108   	幸福         	20170106	    8.57
1109   	信大         	20170106	   10.11
1110   	東泥         	20170106	   15.39
1201   	味全         	20170106	   17.45
1203   	味王         	20170106	   21.10
1210   	大成         	20170106	   24.43
1101   	台泥         	20170109	   29.43
1102   	亞泥         	20170109	   24.76
1103   	嘉泥         	20170109	    8.31
1104   	環泥         	20170109	   21.41
1108   	幸福         	20170109	    8.59
1109   	信大         	20170109	   10.11
1110   	東泥         	20170109	   15.29
1201   	味全         	20170109	   17.55
1203   	味王         	20170109	   21.06
1210   	大成         	20170109	   24.09
1101   	台泥         	20170110	   29.47
1102   	亞泥         	20170110	   24.67
1103   	嘉泥         	20170110	    8.28
1104   	環泥         	20170110	   21.37
1108   	幸福         	20170110	    8.59
1109   	信大         	20170110	   10.16
1110   	東泥         	20170110	   15.29
1201   	味全         	20170110	   17.40
1203   	味王         	20170110	   20.92
1210   	大成         	20170110	   23.96
1101   	台泥         	20170111	   30.19
1102   	亞泥         	20170111	   25.09
1103   	嘉泥         	20170111	    8.33
1104   	環泥         	20170111	   21.46
1108   	幸福         	20170111	    8.57
1109   	信大         	20170111	   10.21
1110   	東泥         	20170111	   15.14
1201   	味全         	20170111	   18.00
1203   	味王         	20170111	   20.87
1210   	大成         	20170111	   24.18
1101   	台泥         	20170112	   30.61
1102   	亞泥         	20170112	   25.61
1103   	嘉泥         	20170112	    8.35
1104   	環泥         	20170112	   21.46
1108   	幸福         	20170112	    8.60
1109   	信大         	20170112	   10.11
1110   	東泥         	20170112	   15.19
1201   	味全         	20170112	   18.10
1203   	味王         	20170112	   20.92
1210   	大成         	20170112	   24.18
1101   	台泥         	20170113	   30.36
1102   	亞泥         	20170113	   25.66
1103   	嘉泥         	20170113	    8.40
1104   	環泥         	20170113	   21.37
1108   	幸福         	20170113	    8.59
1109   	信大         	20170113	   10.16
1110   	東泥         	20170113	   15.34
1201   	味全         	20170113	   17.80
1203   	味王         	20170113	   20.87
1210   	大成         	20170113	   24.18
1101   	台泥         	20170116	   30.19
1102   	亞泥         	20170116	   25.33
1103   	嘉泥         	20170116	    8.43
1104   	環泥         	20170116	   21.37
1108   	幸福         	20170116	    8.58
1109   	信大         	20170116	   10.11
1110   	東泥         	20170116	   15.34
1201   	味全         	20170116	   17.65
1203   	味王         	20170116	   20.92
1210   	大成         	20170116	   23.96
1101   	台泥         	20170117	   29.98
1102   	亞泥         	20170117	   25.42
1103   	嘉泥         	20170117	    8.45
1104   	環泥         	20170117	   21.46
1108   	幸福         	20170117	    8.55
1109   	信大         	20170117	   10.21
1110   	東泥         	20170117	   15.29
1201   	味全         	20170117	   17.90
1203   	味王         	20170117	   21.06
1210   	大成         	20170117	   24.09
1101   	台泥         	20170118	   29.90
1102   	亞泥         	20170118	   25.00
1103   	嘉泥         	20170118	    8.49
1104   	環泥         	20170118	   21.50
1108   	幸福         	20170118	    8.61
1109   	信大         	20170118	   10.26
1110   	東泥         	20170118	   15.54
1201   	味全         	20170118	   17.85
1203   	味王         	20170118	   21.24
1210   	大成         	20170118	   24.39
1101   	台泥         	20170119	   29.22
1102   	亞泥         	20170119	   24.76
1103   	嘉泥         	20170119	    8.47
1104   	環泥         	20170119	   21.50
1108   	幸福         	20170119	    8.56
1109   	信大         	20170119	   10.16
1110   	東泥         	20170119	   15.44
1201   	味全         	20170119	   18.40
1203   	味王         	20170119	   21.15
1210   	大成         	20170119	   24.35
1101   	台泥         	20170120	   29.47
1102   	亞泥         	20170120	   24.67
1103   	嘉泥         	20170120	    8.54
1104   	環泥         	20170120	   21.46
1108   	幸福         	20170120	    8.60
1109   	信大         	20170120	   10.16
1110   	東泥         	20170120	   15.39
1201   	味全         	20170120	   18.30
1203   	味王         	20170120	   21.15
1210   	大成         	20170120	   24.43
1101   	台泥         	20170123	   30.15
1102   	亞泥         	20170123	   24.91
1103   	嘉泥         	20170123	    9.23
1104   	環泥         	20170123	   21.46
1108   	幸福         	20170123	    8.61
1109   	信大         	20170123	   10.16
1110   	東泥         	20170123	   15.29
1201   	味全         	20170123	   18.25
1203   	味王         	20170123	   21.15
1210   	大成         	20170123	   24.39
1101   	台泥         	20170124	   29.85
1102   	亞泥         	20170124	   25.19
1103   	嘉泥         	20170124	    9.12
1104   	環泥         	20170124	   21.50
1108   	幸福         	20170124	    8.58
1109   	信大         	20170124	   10.16
1110   	東泥         	20170124	   15.68
1201   	味全         	20170124	   18.35
1203   	味王         	20170124	   21.06
1210   	大成         	20170124	   24.43
1101   	台泥         	20170202	   29.77
1102   	亞泥         	20170202	   25.28
1103   	嘉泥         	20170202	    9.11
1104   	環泥         	20170202	   21.76
1108   	幸福         	20170202	    8.63
1109   	信大         	20170202	   10.11
1110   	東泥         	20170202	   15.63
1201   	味全         	20170202	   18.55
1203   	味王         	20170202	   21.15
1210   	大成         	20170202	   24.56
1101   	台泥         	20170203	   30.36
1102   	亞泥         	20170203	   25.42
1103   	嘉泥         	20170203	    9.06
1104   	環泥         	20170203	   21.67
1108   	幸福         	20170203	    8.66
1109   	信大         	20170203	   10.11
1110   	東泥         	20170203	   15.34
1201   	味全         	20170203	   19.90
1203   	味王         	20170203	   21.19
1210   	大成         	20170203	   24.77
1101   	台泥         	20170206	   30.02
1102   	亞泥         	20170206	   25.66
1103   	嘉泥         	20170206	    9.41
1104   	環泥         	20170206	   21.85
1108   	幸福         	20170206	    8.79
1109   	信大         	20170206	   10.21
1110   	東泥         	20170206	   15.49
1201   	味全         	20170206	   20.20
1203   	味王         	20170206	   21.42
1210   	大成         	20170206	   24.85
1101   	台泥         	20170207	   29.73
1102   	亞泥         	20170207	   25.75
1103   	嘉泥         	20170207	    9.73
1104   	環泥         	20170207	   21.89
1108   	幸福         	20170207	    8.77
1109   	信大         	20170207	   10.21
1110   	東泥         	20170207	   15.44
1201   	味全         	20170207	   19.80
1203   	味王         	20170207	   21.70
1210   	大成         	20170207	   24.85
1101   	台泥         	20170208	   29.68
1102   	亞泥         	20170208	   25.61
1103   	嘉泥         	20170208	    9.68
1104   	環泥         	20170208	   21.98
1108   	幸福         	20170208	    8.87
1109   	信大         	20170208	   10.16
1110   	東泥         	20170208	   15.24
1201   	味全         	20170208	   19.70
1203   	味王         	20170208	   21.70
1210   	大成         	20170208	   24.68
1101   	台泥         	20170209	   30.61
1102   	亞泥         	20170209	   25.94
1103   	嘉泥         	20170209	    9.73
1104   	環泥         	20170209	   21.76
1108   	幸福         	20170209	    8.93
1109   	信大         	20170209	   10.21
1110   	東泥         	20170209	   15.34
1201   	味全         	20170209	   19.70
1203   	味王         	20170209	   21.56
1210   	大成         	20170209	   24.68
1101   	台泥         	20170210	   32.21
1102   	亞泥         	20170210	   27.02
1103   	嘉泥         	20170210	   10.68
1104   	環泥         	20170210	   22.11
1108   	幸福         	20170210	    9.56
1109   	信大         	20170210	   10.41
1110   	東泥         	20170210	   15.44
1201   	味全         	20170210	   19.85
1203   	味王         	20170210	   21.88
1210   	大成         	20170210	   24.64
1101   	台泥         	20170213	   32.05
1102   	亞泥         	20170213	   27.02
1103   	嘉泥         	20170213	   10.63
1104   	環泥         	20170213	   22.20
1108   	幸福         	20170213	    9.42
1109   	信大         	20170213	   10.56
1110   	東泥         	20170213	   15.24
1201   	味全         	20170213	   19.15
1203   	味王         	20170213	   21.97
1210   	大成         	20170213	   24.22
1101   	台泥         	20170214	   31.88
1102   	亞泥         	20170214	   27.02
1103   	嘉泥         	20170214	   10.54
1104   	環泥         	20170214	   22.29
1108   	幸福         	20170214	    9.33
1109   	信大         	20170214	   10.41
1110   	東泥         	20170214	   15.34
1201   	味全         	20170214	   19.05
1203   	味王         	20170214	   22.11
1210   	大成         	20170214	   24.01
1101   	台泥         	20170215	   32.09
1102   	亞泥         	20170215	   27.35
1103   	嘉泥         	20170215	   10.68
1104   	環泥         	20170215	   22.77
1108   	幸福         	20170215	    9.46
1109   	信大         	20170215	   10.56
1110   	東泥         	20170215	   15.44
1201   	味全         	20170215	   19.05
1203   	味王         	20170215	   22.15
1210   	大成         	20170215	   24.09
1101   	台泥         	20170216	   31.75
1102   	亞泥         	20170216	   27.40
1103   	嘉泥         	20170216	   10.49
1104   	環泥         	20170216	   22.99
1108   	幸福         	20170216	    9.37
1109   	信大         	20170216	   10.51
1110   	東泥         	20170216	   15.49
1201   	味全         	20170216	   18.90
1203   	味王         	20170216	   21.83
1210   	大成         	20170216	   23.84
1101   	台泥         	20170217	   31.62
1102   	亞泥         	20170217	   27.31
1103   	嘉泥         	20170217	   10.30
1104   	環泥         	20170217	   23.07
1108   	幸福         	20170217	    9.28
1109   	信大         	20170217	   10.51
1110   	東泥         	20170217	   15.49
1201   	味全         	20170217	   18.85
1203   	味王         	20170217	   22.24
1210   	大成         	20170217	   23.92
1101   	台泥         	20170218	   31.46
1102   	亞泥         	20170218	   27.31
1103   	嘉泥         	20170218	   10.20
1104   	環泥         	20170218	   22.85
1108   	幸福         	20170218	    9.27
1109   	信大         	20170218	   10.51
1110   	東泥         	20170218	   15.44
1201   	味全         	20170218	   18.75
1203   	味王         	20170218	   22.11
1210   	大成         	20170218	   24.39
1101   	台泥         	20170220	   30.87
1102   	亞泥         	20170220	   27.87
1103   	嘉泥         	20170220	   10.16
1104   	環泥         	20170220	   22.81
1108   	幸福         	20170220	    9.28
1109   	信大         	20170220	   10.51
1110   	東泥         	20170220	   15.49
1201   	味全         	20170220	   18.80
1203   	味王         	20170220	   21.92
1210   	大成         	20170220	   24.18
1101   	台泥         	20170221	   31.25
1102   	亞泥         	20170221	   27.92
1103   	嘉泥         	20170221	   10.54
1104   	環泥         	20170221	   22.85
1108   	幸福         	20170221	    9.30
1109   	信大         	20170221	   10.46
1110   	東泥         	20170221	   15.49
1201   	味全         	20170221	   18.70
1203   	味王         	20170221	   21.97
1210   	大成         	20170221	   24.05
1101   	台泥         	20170222	   32.21
1102   	亞泥         	20170222	   28.15
1103   	嘉泥         	20170222	   11.30
1104   	環泥         	20170222	   22.85
1108   	幸福         	20170222	    9.37
1109   	信大         	20170222	   10.51
1110   	東泥         	20170222	   15.44
1201   	味全         	20170222	   18.80
1203   	味王         	20170222	   21.97
1210   	大成         	20170222	   24.22
1101   	台泥         	20170223	   32.05
1102   	亞泥         	20170223	   28.39
1103   	嘉泥         	20170223	   10.92
1104   	環泥         	20170223	   22.68
1108   	幸福         	20170223	    9.46
1109   	信大         	20170223	   10.51
1110   	東泥         	20170223	   15.49
1201   	味全         	20170223	   18.95
1203   	味王         	20170223	   21.83
1210   	大成         	20170223	   24.30
1101   	台泥         	20170224	   31.75
1102   	亞泥         	20170224	   28.62
1103   	嘉泥         	20170224	   11.06
1104   	環泥         	20170224	   23.03
1108   	幸福         	20170224	    9.51
1109   	信大         	20170224	   10.51
1110   	東泥         	20170224	   15.73
1201   	味全         	20170224	   19.00
1203   	味王         	20170224	   21.92
1210   	大成         	20170224	   24.64
1101   	台泥         	20170301	   31.79
1102   	亞泥         	20170301	   28.81
1103   	嘉泥         	20170301	   11.30
1104   	環泥         	20170301	   22.99
1108   	幸福         	20170301	    9.51
1109   	信大         	20170301	   10.46
1110   	東泥         	20170301	   15.63
1201   	味全         	20170301	   18.85
1203   	味王         	20170301	   21.88
1210   	大成         	20170301	   24.30
1101   	台泥         	20170302	   32.17
1102   	亞泥         	20170302	   29.05
1103   	嘉泥         	20170302	   11.30
1104   	環泥         	20170302	   22.68
1108   	幸福         	20170302	    9.42
1109   	信大         	20170302	   10.51
1110   	東泥         	20170302	   15.68
1201   	味全         	20170302	   18.85
1203   	味王         	20170302	   21.83
1210   	大成         	20170302	   24.47
1101   	台泥         	20170303	   32.05
1102   	亞泥         	20170303	   29.05
1103   	嘉泥         	20170303	   11.20
1104   	環泥         	20170303	   22.68
1108   	幸福         	20170303	    9.42
1109   	信大         	20170303	   10.51
1110   	東泥         	20170303	   15.58
1201   	味全         	20170303	   19.00
1203   	味王         	20170303	   21.88
1210   	大成         	20170303	   24.30
1101   	台泥         	20170306	   31.88
1102   	亞泥         	20170306	   28.95
1103   	嘉泥         	20170306	   11.01
1104   	環泥         	20170306	   22.68
1108   	幸福         	20170306	    9.42
1109   	信大         	20170306	   10.62
1110   	東泥         	20170306	   15.44
1201   	味全         	20170306	   19.00
1203   	味王         	20170306	   21.92
1210   	大成         	20170306	   25.32
1101   	台泥         	20170307	   32.21
1102   	亞泥         	20170307	   29.14
1103   	嘉泥         	20170307	   10.87
1104   	環泥         	20170307	   22.72
1108   	幸福         	20170307	    9.42
1109   	信大         	20170307	   10.62
1110   	東泥         	20170307	   15.44
1201   	味全         	20170307	   18.95
1203   	味王         	20170307	   22.11
1210   	大成         	20170307	   25.53
1101   	台泥         	20170308	   32.17
1102   	亞泥         	20170308	   29.10
1103   	嘉泥         	20170308	   10.92
1104   	環泥         	20170308	   23.42
1108   	幸福         	20170308	    9.37
1109   	信大         	20170308	   10.56
1110   	東泥         	20170308	   16.18
1201   	味全         	20170308	   19.00
1203   	味王         	20170308	   22.06
1210   	大成         	20170308	   25.41
1101   	台泥         	20170309	   31.62
1102   	亞泥         	20170309	   29.00
1103   	嘉泥         	20170309	   10.73
1104   	環泥         	20170309	   23.20
1108   	幸福         	20170309	    9.37
1109   	信大         	20170309	   10.51
1110   	東泥         	20170309	   16.23
1201   	味全         	20170309	   18.90
1203   	味王         	20170309	   22.02
1210   	大成         	20170309	   24.85
1101   	台泥         	20170310	   31.20
1102   	亞泥         	20170310	   28.06
1103   	嘉泥         	20170310	   10.44
1104   	環泥         	20170310	   23.03
1108   	幸福         	20170310	    9.30
1109   	信大         	20170310	   10.41
1110   	東泥         	20170310	   16.08
1201   	味全         	20170310	   18.70
1203   	味王         	20170310	   21.79
1210   	大成         	20170310	   24.85
1101   	台泥         	20170313	   31.71
1102   	亞泥         	20170313	   28.72
1103   	嘉泥         	20170313	   10.49
1104   	環泥         	20170313	   23.25
1108   	幸福         	20170313	    9.42
1109   	信大         	20170313	   10.46
1110   	東泥         	20170313	   16.08
1201   	味全         	20170313	   18.95
1203   	味王         	20170313	   21.74
1210   	大成         	20170313	   24.94
1101   	台泥         	20170314	   31.88
1102   	亞泥         	20170314	   28.72
1103   	嘉泥         	20170314	   10.39
1104   	環泥         	20170314	   23.25
1108   	幸福         	20170314	    9.37
1109   	信大         	20170314	   10.51
1110   	東泥         	20170314	   16.08
1201   	味全         	20170314	   18.90
1203   	味王         	20170314	   21.74
1210   	大成         	20170314	   25.11
1101   	台泥         	20170315	   32.21
1102   	亞泥         	20170315	   28.39
1103   	嘉泥         	20170315	   10.49
1104   	環泥         	20170315	   23.20
1108   	幸福         	20170315	    9.37
1109   	信大         	20170315	   10.41
1110   	東泥         	20170315	   15.98
1201   	味全         	20170315	   18.75
1203   	味王         	20170315	   21.65
1210   	大成         	20170315	   24.85
1101   	台泥         	20170316	   32.05
1102   	亞泥         	20170316	   29.00
1103   	嘉泥         	20170316	   10.58
1104   	環泥         	20170316	   23.29
1108   	幸福         	20170316	    9.37
1109   	信大         	20170316	   10.46
1110   	東泥         	20170316	   15.98
1201   	味全         	20170316	   18.90
1203   	味王         	20170316	   21.65
1210   	大成         	20170316	   24.90
1101   	台泥         	20170317	   32.21
1102   	亞泥         	20170317	   28.95
1103   	嘉泥         	20170317	   10.44
1104   	環泥         	20170317	   23.47
1108   	幸福         	20170317	    9.37
1109   	信大         	20170317	   10.46
1110   	東泥         	20170317	   16.08
1201   	味全         	20170317	   19.00
1203   	味王         	20170317	   21.65
1210   	大成         	20170317	   25.11
1101   	台泥         	20170320	   32.17
1102   	亞泥         	20170320	   28.95
1103   	嘉泥         	20170320	   10.73
1104   	環泥         	20170320	   23.38
1108   	幸福         	20170320	    9.37
1109   	信大         	20170320	   10.46
1110   	東泥         	20170320	   16.18
1201   	味全         	20170320	   18.90
1203   	味王         	20170320	   21.74
1210   	大成         	20170320	   25.02
1101   	台泥         	20170321	   32.38
1102   	亞泥         	20170321	   29.19
1103   	嘉泥         	20170321	   10.77
1104   	環泥         	20170321	   23.38
1108   	幸福         	20170321	    9.42
1109   	信大         	20170321	   10.51
1110   	東泥         	20170321	   15.98
1201   	味全         	20170321	   18.80
1203   	味王         	20170321	   21.74
1210   	大成         	20170321	   25.24
1101   	台泥         	20170322	   31.96
1102   	亞泥         	20170322	   29.28
1103   	嘉泥         	20170322	   10.68
1104   	環泥         	20170322	   23.34
1108   	幸福         	20170322	    9.37
1109   	信大         	20170322	   10.46
1110   	東泥         	20170322	   16.08
1201   	味全         	20170322	   18.75
1203   	味王         	20170322	   21.79
1210   	大成         	20170322	   25.24
1101   	台泥         	20170323	   32.05
1102   	亞泥         	20170323	   29.00
1103   	嘉泥         	20170323	   10.58
1104   	環泥         	20170323	   23.34
1108   	幸福         	20170323	    9.42
1109   	信大         	20170323	   10.51
1110   	東泥         	20170323	   16.03
1201   	味全         	20170323	   18.75
1203   	味王         	20170323	   21.83
1210   	大成         	20170323	   25.45
1101   	台泥         	20170324	   32.05
1102   	亞泥         	20170324	   28.48
1103   	嘉泥         	20170324	   10.92
1104   	環泥         	20170324	   23.34
1108   	幸福         	20170324	    9.42
1109   	信大         	20170324	   10.46
1110   	東泥         	20170324	   16.08
1201   	味全         	20170324	   18.75
1203   	味王         	20170324	   21.83
1210   	大成         	20170324	   25.70
1101   	台泥         	20170327	   31.84
1102   	亞泥         	20170327	   28.44
1103   	嘉泥         	20170327	   10.73
1104   	環泥         	20170327	   23.16
1108   	幸福         	20170327	    9.37
1109   	信大         	20170327	   10.46
1110   	東泥         	20170327	   16.08
1201   	味全         	20170327	   18.65
1203   	味王         	20170327	   21.88
1210   	大成         	20170327	   24.64
1101   	台泥         	20170328	   31.33
1102   	亞泥         	20170328	   28.86
1103   	嘉泥         	20170328	   10.58
1104   	環泥         	20170328	   23.29
1108   	幸福         	20170328	    9.34
1109   	信大         	20170328	   10.46
1110   	東泥         	20170328	   16.08
1201   	味全         	20170328	   18.15
1203   	味王         	20170328	   21.92
